dt,FEX_004,FSB_095DR,FSB_078,FSB_126,FSB_130D,FPZ_06A,FSB_079,FPZ_04A,FSB_097D
2023-09-06 19:00:00.000,4.030492782592773,,4.160879135131836,,,5.500222206115723,8.14626693725586,,3.805687427520752
2023-09-06 20:00:00.000,4.029111862182617,,4.160449028015137,,,5.483037948608398,8.146905899047852,,3.806204319000244
2023-09-06 21:00:00.000,4.029882431030273,,4.159506320953369,,,5.471813201904297,8.148551940917969,,3.805764198303223
2023-09-06 22:00:00.000,4.030579566955566,,4.160833358764648,,,5.468109607696533,8.151283264160156,,3.805946111679077
2023-09-06 23:00:00.000,4.030139923095703,,4.159671783447266,,,5.462405681610107,8.154613494873047,,3.805687427520752
2023-09-07 00:00:00.000,4.029839992523193,,4.159762382507324,,,5.458297729492188,8.15605354309082,,3.805853366851807
2023-09-07 01:00:00.000,4.0301923751831055,,4.161788463592529,,,5.447079181671143,8.158461570739746,,3.806025743484497
2023-09-07 02:00:00.000,4.030412673950195,,4.160491943359375,,,5.418147563934326,8.162712097167969,,3.805684089660645
2023-09-07 03:00:00.000,4.030673980712891,,4.160370349884033,,,5.411215782165527,8.162388801574707,,3.80611801147461
2023-09-07 04:00:00.000,4.031194686889648,,4.162872791290283,,,5.407373428344727,8.164514541625977,,3.8059451580047607
2023-09-07 05:00:00.000,4.030791759490967,,4.1636457443237305,,,5.410029411315918,8.164115905761719,,3.8059375286102295
2023-09-07 06:00:00.000,4.029090881347656,,4.164633750915527,,,5.409143447875977,8.163551330566406,,3.805940628051758
2023-09-07 07:00:00.000,4.030393600463867,,4.160242080688477,,,5.403537750244141,8.162834167480469,,3.806385755538941
2023-09-07 08:00:00.000,4.029313087463379,,4.162430763244629,,,5.395071029663086,8.163959503173828,,3.80619740486145
2023-09-07 09:00:00.000,4.031019687652588,,4.16192626953125,,,5.387256145477295,8.164640426635742,,3.8066370487213135
2023-09-07 10:00:00.000,4.031224727630615,,4.163136005401611,,,5.38208532333374,8.164715766906738,,3.8063788414001465
2023-09-07 11:00:00.000,4.030967712402344,,4.166448593139648,,,5.3773193359375,8.1659574508667,,3.8061230182647705
2023-09-07 12:00:00.000,4.031045913696289,,4.162649631500244,,,5.372950553894043,8.168685913085938,,3.806211233139038
2023-09-07 13:00:00.000,4.030570030212402,,4.164764404296875,,,5.367435932159424,8.170526504516602,,3.806379795074463
2023-09-07 14:00:00.000,4.031000137329102,,4.164035320281982,,,5.36090087890625,8.169968605041504,,3.8063907623291016
2023-09-07 15:00:00.000,4.03148365020752,,4.16347074508667,,,5.356357097625732,8.170494079589844,,3.8063805103302
2023-09-07 16:00:00.000,4.030488014221191,,4.164198875427246,,,5.351106643676758,8.171174049377441,,3.806727409362793
2023-09-07 17:00:00.000,4.031395435333252,,4.164377212524414,,,5.349310874938965,8.169127464294434,,3.8067240715026855
2023-09-07 18:00:00.000,4.03083610534668,,4.165072441101074,,,5.3433918952941895,8.16816234588623,,3.807085037231445
2023-09-07 19:00:00.000,4.031004905700684,,4.165976524353027,,,5.340837478637695,8.16619873046875,,3.8073344230651855
2023-09-07 20:00:00.000,4.031484127044678,,4.165411949157715,,,5.328920841217041,8.164430618286133,,3.8070719242095934
2023-09-07 21:00:00.000,4.03138542175293,,4.165279865264893,,,5.336740970611572,8.166396141052246,,3.8069753646850586
2023-09-07 22:00:00.000,4.031093597412109,,4.164031505584717,,,5.350619316101074,8.172094345092773,,3.806720495223999
2023-09-07 23:00:00.000,4.032222747802734,,4.165501117706299,,,5.357455253601074,8.176105499267578,,3.807162523269653
2023-09-08 00:00:00.000,4.0316162109375,,4.165027618408203,,,5.363819599151611,8.176223754882812,,3.8069889545440674
2023-09-08 00:02:00.000,,,,,,,,,
2023-09-08 01:00:00.000,4.03248405456543,,4.165019989013672,,,5.364047050476074,8.175061225891113,,3.807332754135132
2023-09-08 02:00:00.000,4.029741287231445,,4.166362762451172,,,5.34086275100708,8.175220489501953,,3.807163715362549
2023-09-08 03:00:00.000,4.0331878662109375,,4.165292263031006,,,5.334810256958008,8.176708221435547,,3.807504653930664
2023-09-08 04:00:00.000,4.031739711761475,,4.1657562255859375,,,5.330272674560547,8.178352355957031,,3.80732798576355
2023-09-08 05:00:00.000,4.033166408538818,,4.166837692260742,,,5.327445983886719,8.181276321411133,,3.8074238300323486
2023-09-08 06:00:00.000,4.0311279296875,,4.167877197265625,,,5.322545528411865,8.181276321411133,,3.807589054107666
2023-09-08 07:00:00.000,4.032519817352295,,4.169430732727051,,,5.312740802764893,8.18055248260498,,3.8078572750091553
2023-09-08 08:00:00.000,4.033734321594238,,4.166537284851074,,,5.313057899475098,8.179268836975098,,3.8082916736602783
2023-09-08 09:00:00.000,4.033219814300537,,4.161575794219971,,,5.3093037605285645,8.177431106567383,,3.808381319046021
2023-09-08 10:00:00.000,4.032163619995117,,4.168478012084961,,,5.301851749420166,8.18252182006836,,3.807596206665039
2023-09-08 11:00:00.000,4.0323896408081055,,4.165074348449707,,,5.302822113037109,8.18211841583252,,3.8079450130462646
2023-09-08 12:00:00.000,4.033599376678467,,4.167912483215332,,,5.301239967346191,8.182638168334961,,3.807774543762207
2023-09-08 13:00:00.000,4.033943176269531,,4.167356967926025,,,5.296562194824219,8.183123588562012,,3.807860374450684
2023-09-08 14:00:00.000,4.032862663269043,,4.168128967285156,,,5.294538497924805,8.183676719665527,,3.807860374450684
2023-09-08 15:00:00.000,4.032777786254883,,4.168476104736328,,,5.291493892669678,8.184162139892578,,3.807765483856201
2023-09-08 16:00:00.000,4.032480239868164,,4.169169425964356,,,5.285189628601074,8.182035446166992,,3.807945728302002
2023-09-08 17:00:00.000,4.033863544464111,,4.166065216064453,,,5.2645263671875,8.180550575256348,,3.808633327484131
2023-09-08 18:00:00.000,4.033737659454346,,4.168093681335449,,,5.257952690124512,8.179830551147461,,3.808727741241455
2023-09-08 19:00:00.000,4.032599449157715,,4.167130947113037,,,5.263129711151123,8.180110931396484,,3.8085567951202393
2023-09-08 20:00:00.000,4.033161163330078,,4.16498327255249,,,5.274968147277832,8.18139362335205,,3.808637380599976
2023-09-08 21:00:00.000,4.033077239990234,,4.166745185852051,,,5.2880449295043945,8.182279586791992,,3.808725118637085
2023-09-08 22:00:00.000,4.03433895111084,,4.168511867523193,,,5.300193786621094,8.183764457702637,,3.808552503585816
2023-09-08 23:00:00.000,4.033778190612793,,4.163424968719482,,,5.313231468200684,8.186531066894531,,3.808559656143189
2023-09-09 00:00:00.000,4.034337520599365,,4.161396026611328,,,5.321887016296387,8.187894821166992,,3.808725357055664
2023-09-09 01:00:00.000,4.0333356857299805,,4.158411026000977,,,5.318972110748291,8.192469596862793,,3.808634996414185
2023-09-09 02:00:00.000,4.033287048339844,,4.1620917320251465,,,5.312265396118164,8.194552421569824,,3.808812379837036
2023-09-09 03:00:00.000,4.0325446128845215,,4.162265777587891,,,5.308695316314697,8.194912910461426,,3.8086462020874015
2023-09-09 04:00:00.000,4.033811569213867,,4.163998603820801,,,5.303130149841309,8.195517539978027,,3.8084702491760254
2023-09-09 05:00:00.000,4.035073280334473,,4.158083438873291,,,5.299418926239014,8.194830894470215,,3.8089096546173096
2023-09-09 06:00:00.000,4.032766819000244,,4.166800498962402,,,5.295273780822754,8.192789077758789,,3.808892011642456
2023-09-09 07:00:00.000,4.033596038818359,,4.162477493286133,,,5.294088363647461,8.190546035766602,,3.8096766471862793
2023-09-09 08:00:00.000,4.032373428344727,,4.165159225463867,,,5.292637825012207,8.191629409790039,,3.8093411922454834
2023-09-09 09:00:00.000,4.033202171325684,,4.167311191558838,,,5.291624546051025,8.192026138305664,,3.809248685836792
2023-09-09 10:00:00.000,4.034377098083496,,4.169172286987305,,,5.290084838867188,8.193146705627441,,3.8093340396881104
2023-09-09 11:00:00.000,4.033767223358154,,4.165544509887695,,,5.288239002227783,8.195551872253418,,3.808979034423828
2023-09-09 12:00:00.000,4.035153388977051,,4.1673197746276855,,,5.285674095153809,8.197924613952637,,3.809340953826904
2023-09-09 13:00:00.000,4.03450870513916,,4.164669036865234,,,5.283868789672852,8.198521614074707,,3.809069156646729
2023-09-09 14:00:00.000,4.034070014953613,,4.1676530838012695,,,5.280474662780762,8.198568344116211,,3.808991670608521
2023-09-09 15:00:00.000,4.033982753753662,,4.163649559020996,,,5.27929162979126,8.198760986328125,,3.8092563152313232
2023-09-09 16:00:00.000,4.034324645996094,,4.168525218963623,,,5.270733833312988,8.198278427124023,,3.8094332218170166
2023-09-09 17:00:00.000,4.03497314453125,,4.167708396911621,,,5.261991500854492,8.192669868469238,,3.8096861839294434
2023-09-09 18:00:00.000,4.036314964294434,,4.167736053466797,,,5.259390830993652,8.194311141967773,,3.810125350952149
2023-09-09 19:00:00.000,4.0347676277160645,,4.169078350067139,,,5.263638973236084,8.194353103637695,,3.80952501296997
2023-09-09 20:00:00.000,4.035412311553955,,4.169200897216797,,,5.2716803550720215,8.192619323730469,,3.810388565063477
2023-09-09 21:00:00.000,4.034944534301758,,4.1694746017456055,,,5.279325008392334,8.192975997924805,,3.809854030609131
2023-09-09 22:00:00.000,4.034719467163086,,4.169727802276611,,,5.28665828704834,8.194541931152344,,3.809927940368652
2023-09-09 23:00:00.000,4.035885810852051,,4.168002128601074,,,5.296870708465576,8.197551727294922,,3.809685707092285
2023-09-10 00:00:00.000,4.035274982452393,,4.169075965881348,,,5.302207946777344,8.200674057006836,,3.810029029846192
2023-09-10 01:00:00.000,4.035800933837891,,4.169330596923828,,,5.304686069488525,8.20351505279541,,3.8099539279937744
2023-09-10 02:00:00.000,4.033973693847656,,4.1681318283081055,,,5.296265125274658,8.205804824829102,,3.809774398803711
2023-09-10 03:00:00.000,4.035455703735352,,4.1676130294799805,,,5.263398170471191,8.202878952026367,,3.810379505157471
2023-09-10 04:00:00.000,4.036635875701904,,4.170073986053467,,,5.259356498718262,8.201593399047852,,3.8102097511291504
2023-09-10 05:00:00.000,4.0353617668151855,,4.173517227172852,,,5.257562160491943,8.199588775634766,,3.810462713241577
2023-09-10 06:00:00.000,4.036409378051758,,4.169384956359863,,,5.254787921905518,8.199584007263184,,3.8104655742645264
2023-09-10 07:00:00.000,4.036839485168457,,4.174386024475098,,,5.252368450164795,8.19918441772461,,3.810467958450317
2023-09-10 08:00:00.000,4.036050796508789,,4.170454025268555,,,5.24962854385376,8.197857856750488,,3.810639142990112
2023-09-10 09:00:00.000,4.037051200866699,,4.170455932617188,,,5.246987342834473,8.198500633239746,,3.810551881790161
2023-09-10 10:00:00.000,4.034960746765137,,4.170504093170166,,,5.247486591339111,8.198419570922852,,3.8112523555755615
2023-09-10 11:00:00.000,4.036116600036621,,4.172870635986328,,,5.245594024658203,8.200629234313965,,3.810637950897217
2023-09-10 12:00:00.000,4.035703659057617,,4.170282363891602,,,5.245905876159668,8.20383071899414,,3.8102078437805176
2023-09-10 13:00:00.000,4.034616470336914,,4.169983863830566,,,5.246663093566895,8.204034805297852,,3.8107247352600098
2023-09-10 14:00:00.000,4.035012245178223,,4.1684675216674805,,,5.244016170501709,8.20388126373291,,3.8105547428131104
2023-09-10 15:00:00.000,4.035614013671875,,4.168818473815918,,,5.240799903869629,8.204595565795898,,3.810557365417481
2023-09-10 16:00:00.000,4.036704063415527,,4.169158935546875,,,5.236079692840576,8.204391479492188,,3.811171531677246
2023-09-10 17:00:00.000,4.036439895629883,,4.172913551330566,,,5.229017734527588,8.201910018920898,,3.811337947845459
2023-09-10 18:00:00.000,4.036311149597168,,4.171236991882324,,,5.226161479949951,8.201028823852539,,3.8110761642456055
2023-09-10 19:00:00.000,4.037046432495117,,4.170496940612793,,,5.23234748840332,8.200191497802734,,3.811333656311035
2023-09-10 20:00:00.000,4.0375261306762695,,4.172266483306885,,,5.237128734588623,8.198986053466797,,3.811677932739258
2023-09-10 21:00:00.000,4.036754608154297,,4.1718339920043945,,,5.24437427520752,8.201189994812012,,3.811421871185303
2023-09-10 22:00:00.000,4.036608695983887,,4.169466018676758,,,5.255017280578613,8.204959869384766,,3.811253547668457
2023-09-10 23:00:00.000,4.037831783294678,,4.1698994636535645,,,5.267429828643799,8.207326889038086,,3.81159257888794
2023-09-11 00:00:00.000,4.037013530731201,,4.170544624328613,,,5.272331237792969,8.208928108215332,,3.811595678329468
2023-09-11 01:00:00.000,4.036432266235352,,4.171838760375977,,,5.275872707366943,8.211493492126465,,3.811335325241089
2023-09-11 02:00:00.000,4.036220073699951,,4.171236991882324,,,5.271894454956055,8.213947296142578,,3.8112504482269287
2023-09-11 03:00:00.000,4.036351680755615,,4.171661376953125,,,5.269690990447998,8.2147855758667,,3.8115100860595694
2023-09-11 04:00:00.000,4.0377044677734375,,4.168004989624023,,,5.270089149475098,8.214179992675781,,3.811684846878052
2023-09-11 05:00:00.000,4.035778045654297,,4.170553207397461,,,5.269390106201172,8.213058471679688,,3.812117338180542
2023-09-11 06:00:00.000,4.03678560256958,,4.1740007400512695,,,5.268507957458496,8.211971282958984,,3.812470197677612
2023-09-11 07:00:00.000,4.035687446594238,,4.168782234191895,,,5.267938137054443,8.210287094116211,,3.812029838562012
2023-09-11 08:00:00.000,4.037003517150879,,4.164282321929932,,,5.267948150634766,8.209369659423828,,3.812026977539064
2023-09-11 09:00:00.000,4.03651762008667,,4.171326637268066,,,5.266534805297852,8.211134910583496,,3.8120291233062735
2023-09-11 10:00:00.000,4.037555694580078,,4.172748565673828,,,5.26627254486084,8.211501121520996,,3.812199592590332
2023-09-11 11:00:00.000,4.036901473999023,,4.170809745788574,,,5.2652692794799805,8.212432861328125,,3.8120315074920654
2023-09-11 12:00:00.000,4.036652565002441,,4.172919750213623,,,5.263945579528809,8.214154243469238,,3.812021017074585
2023-09-11 13:00:00.000,4.037566184997559,,4.170284271240234,,,5.263331413269043,8.215475082397461,,3.811938524246216
2023-09-11 14:00:00.000,4.037298202514648,,4.172091960906982,,,5.261788845062256,8.215434074401855,,3.812041759490967
2023-09-11 15:00:00.000,4.036561012268066,,4.169469356536865,,,5.258800029754639,8.215628623962402,,3.812200307846069
2023-09-11 16:00:00.000,4.038169860839844,,4.1711530685424805,,,5.251389980316162,8.21587085723877,,3.812033176422119
2023-09-11 17:00:00.000,4.037383556365967,,4.1709699630737305,,,5.242166996002197,8.212778091430664,,3.812114953994751
2023-09-11 18:00:00.000,4.037476539611816,,4.173733711242676,,,5.243188858032227,8.211859703063965,,3.81289291381836
2023-09-11 19:00:00.000,4.0382981300354,,4.171486854553223,,,5.253654956817627,8.212783813476562,,3.812981367111206
2023-09-11 20:00:00.000,4.038337707519531,,4.173084735870361,,,5.266116142272949,8.211061477661133,,3.813255071640015
2023-09-11 21:00:00.000,4.038246154785156,,4.171276092529297,,,5.2794952392578125,8.210174560546875,,3.812900304794312
2023-09-11 22:00:00.000,4.037899971008301,,4.174075126647949,,,5.281840324401856,8.21406364440918,,3.812909603118897
2023-09-11 23:00:00.000,4.038041114807129,,4.17201042175293,,,5.288548469543457,8.216675758361816,,3.812553882598877
2023-09-12 00:00:00.000,4.038913726806641,,4.171839714050293,,,5.292798042297363,8.21851921081543,,3.812894105911255
2023-09-12 01:00:00.000,4.03768253326416,,4.171266078948975,,,5.292402744293213,8.221124649047852,,3.8126394748687744
2023-09-12 02:00:00.000,4.038684844970703,,4.169292449951172,,,5.293371200561523,8.222539901733398,,3.812474012374878
2023-09-12 03:00:00.000,4.038207530975342,,4.170450210571289,,,5.290066242218018,8.222787857055664,,3.812817335128784
2023-09-12 04:00:00.000,4.038333892822266,,4.170072555541992,,,5.286224842071533,8.22266674041748,,3.812979459762573
2023-09-12 05:00:00.000,4.039196014404297,,4.1674346923828125,,,5.283363342285156,8.221659660339355,,3.8136119842529297
2023-09-12 06:00:00.000,4.038989067077637,,4.172048568725586,,,5.281681060791016,8.22021484375,,3.8133413791656494
2023-09-12 07:00:00.000,4.040030479431152,,4.1742095947265625,,,5.280716896057129,8.220380783081055,,3.813333749771118
2023-09-12 08:00:00.000,4.039251327514648,,4.1707682609558105,,,5.2794389724731445,8.21998119354248,,3.8136916160583496
2023-09-12 09:00:00.000,4.040244102478027,,4.168089866638184,,,5.278164863586426,8.219779968261719,,3.813854217529297
2023-09-12 10:00:00.000,4.0392351150512695,,4.172691822052002,,,5.2778167724609375,8.220784187316895,,3.813685417175293
2023-09-12 11:00:00.000,4.040680885314941,,4.168902397155762,,,5.276367664337158,8.220781326293945,,3.813506364822388
2023-09-12 12:00:00.000,4.03985595703125,,4.170245170593262,,,5.275041580200195,8.221783638000488,,3.813680410385132
2023-09-12 13:00:00.000,4.04055118560791,,4.174551963806152,,,5.274701118469238,8.22370433807373,,3.8135910034179688
2023-09-12 14:00:00.000,4.039419174194336,,4.170634746551514,,,5.274117469787598,8.224514961242676,,3.8134186267852783
2023-09-12 15:00:00.000,4.040107250213623,,4.170273780822754,,,5.271081447601318,8.223626136779785,,3.813775777816773
2023-09-12 16:00:00.000,4.039210319519043,,4.1724467277526855,,,5.25956916809082,8.222541809082031,,3.81350350379944
2023-09-12 17:00:00.000,4.039589405059815,,4.171194076538086,,,5.249999046325684,8.22114086151123,,3.814207792282105
2023-09-12 18:00:00.000,4.038668632507324,,4.173827171325684,,,5.25022554397583,8.220380783081055,,3.8142926692962646
2023-09-12 19:00:00.000,4.039799690246582,,4.170317649841309,,,5.2602081298828125,8.218565940856934,,3.814454317092896
2023-09-12 20:00:00.000,4.038938999176025,,4.167218208312988,,,5.271483421325684,8.217439651489258,,3.8143906593322754
2023-09-12 21:00:00.000,4.039114952087402,,4.167184352874756,,,5.283133506774902,8.219451904296875,,3.814290046691896
2023-09-12 22:00:00.000,4.039633274078369,,4.163681983947754,,,5.293865203857422,8.220263481140137,,3.814624786376953
2023-09-12 23:00:00.000,4.039542675018311,,4.165273666381836,,,5.302475929260254,8.223867416381836,,3.814120769500733
2023-09-13 00:00:00.000,4.039158821105957,,4.161689758300781,,,5.310824871063232,8.227471351623535,,3.814204692840576
2023-09-13 01:00:00.000,4.040502548217773,,4.161176681518555,,,5.302925109863281,8.229949951171875,,3.8142824172973633
2023-09-13 02:00:00.000,4.03955078125,,4.160117149353027,,,5.296254634857178,8.231119155883789,,3.81411361694336
2023-09-13 03:00:00.000,4.038832664489746,,4.15617561340332,,,5.250102043151856,8.224898338317871,,3.81411361694336
2023-09-13 04:00:00.000,4.040414810180664,,4.154758930206299,,,5.286518096923828,8.20805835723877,,3.814739227294922
2023-09-13 05:00:00.000,4.040197849273682,,4.156310081481934,,,5.245082378387451,8.20352554321289,,3.8149824142456055
2023-09-13 06:00:00.000,4.040973663330078,,4.159670829772949,,,5.295228958129883,8.196708679199219,,3.8146469593048096
2023-09-13 07:00:00.000,4.040056228637695,,4.161653518676758,,,5.258201599121094,8.192697525024414,,3.815516471862793
2023-09-13 08:00:00.000,4.039977073669434,,4.15833854675293,,,5.259946823120117,8.182068824768066,,3.815421342849731
2023-09-13 09:00:00.000,4.040536880493164,,4.15733814239502,,,5.278381824493408,8.176861763000488,,3.814898252487183
2023-09-13 10:00:00.000,4.04015064239502,,4.157076835632324,,,5.267488479614258,8.176501274108887,,3.814985752105713
2023-09-13 11:00:00.000,4.039234638214111,,4.159329414367676,,,5.260300636291504,8.171773910522461,,3.814722776412964
2023-09-13 12:00:00.000,4.040326118469238,,4.154367446899414,,,5.302700996398926,8.174863815307617,,3.815077781677246
2023-09-13 13:00:00.000,4.039830207824707,,4.155619621276856,,,5.267021656036377,8.16808795928955,,3.8151602745056152
2023-09-13 14:00:00.000,4.04171085357666,,4.162217140197754,,,5.248167991638184,8.164512634277344,,3.8149921894073486
2023-09-13 15:00:00.000,4.038926601409912,,4.161527633666992,,,5.2433271408081055,8.164596557617188,,3.814990520477295
2023-09-13 16:00:00.000,4.041134834289551,,4.162302970886231,,,5.243506908416748,8.161548614501953,,3.815418004989624
2023-09-13 17:00:00.000,4.039793014526367,,4.166312217712402,,,5.23591423034668,8.159029006958008,,3.8141121864318848
2023-09-13 18:00:00.000,4.040108680725098,,4.16691780090332,,,5.233762741088867,8.15722370147705,,3.8139493465423584
2023-09-13 19:00:00.000,4.0408782958984375,,4.167216777801514,,,5.236765861511231,8.154450416564941,,3.81447172164917
2023-09-13 20:00:00.000,4.040139198303223,,4.166350841522217,,,5.236988544464111,8.142698287963867,,3.814557552337648
2023-09-13 21:00:00.000,4.040233135223389,,4.163078308105469,,,5.228254318237305,8.149641990661621,,3.813861608505249
2023-09-13 22:00:00.000,4.0400919914245605,,4.1650590896606445,,,5.232637405395508,8.157537460327148,,3.81403374671936
2023-09-13 23:00:00.000,4.04161262512207,,4.167913436889648,,,5.238550186157227,8.167559623718262,,3.813775539398194
2023-09-14 00:00:00.000,4.039889335632324,,4.167043685913086,,,5.230252742767334,8.16981029510498,,3.813945055007935
2023-09-14 01:00:00.000,4.0409111976623535,,4.165455341339111,,,5.2290754318237305,8.173431396484375,,3.814286947250366
2023-09-14 02:00:00.000,4.038267135620117,,4.167820930480957,,,5.228407859802246,8.17510986328125,,3.814298152923584
2023-09-14 03:00:00.000,4.04110050201416,,4.166532039642334,,,5.227798461914063,8.172260284423828,,3.814199686050415
2023-09-14 04:00:00.000,4.039484024047852,,4.167096138000488,,,5.226263523101807,8.172416687011719,,3.81471586227417
2023-09-14 05:00:00.000,4.040221214294434,,4.164724349975586,,,5.225780010223389,8.173057556152344,,3.8149006366729736
2023-09-14 06:00:00.000,4.039387702941895,,4.168125152587891,,,5.22423791885376,8.171738624572754,,3.815234661102295
2023-09-14 07:00:00.000,4.0404438972473145,,4.164374351501465,,,5.224948406219482,8.171096801757812,,3.815250873565674
2023-09-14 08:00:00.000,4.040842056274414,,4.169679641723633,,,5.222831726074219,8.169447898864746,,3.815337896347046
2023-09-14 09:00:00.000,4.039218902587891,,4.169503211975098,,,5.222302913665772,8.169855117797852,,3.815500497817993
2023-09-14 10:00:00.000,4.039823055267334,,4.168767929077148,,,5.222578525543213,8.171256065368652,,3.815600872039795
2023-09-14 11:00:00.000,4.039524078369141,,4.165410995483398,,,5.221168518066406,8.176948547363281,,3.815690517425537
2023-09-14 12:00:00.000,4.040480136871338,,4.173216819763184,,,5.219546318054199,8.180961608886719,,3.8152379989624015
2023-09-14 13:00:00.000,4.041125297546387,,4.162996292114258,,,5.219504356384277,8.183730125427246,,3.816127300262451
2023-09-14 14:00:00.000,4.040132522583008,,4.170071125030518,,,5.218137741088867,8.185018539428711,,3.815778970718384
2023-09-14 15:00:00.000,4.040169715881348,,4.149669170379639,,,5.218979835510254,8.18381404876709,,3.816035509109497
2023-09-14 16:00:00.000,4.041522026062012,,4.150827884674072,,,5.217219352722168,8.181570053100586,,3.8157684803009033
2023-09-14 17:00:00.000,4.041132926940918,,4.15285062789917,,,5.21533203125,8.179276466369629,,3.816288948059082
2023-09-14 18:00:00.000,4.040262699127197,,4.153329849243164,,,5.219614505767822,8.178436279296875,,3.8167293071746826
2023-09-14 19:00:00.000,4.040257930755615,,4.155782699584961,,,5.214896202087402,8.173656463623047,,3.8163788318634033
2023-09-14 20:00:00.000,4.0400004386901855,,4.154451370239258,,,5.215831279754639,8.166808128356934,,3.817230224609375
2023-09-14 21:00:00.000,4.040562629699707,,4.153898239135742,,,5.213141441345215,8.16572380065918,,3.8167126178741455
2023-09-14 22:00:00.000,4.039603233337402,,4.155226707458496,,,5.218841075897217,8.170936584472656,,3.816891431808472
2023-09-14 23:00:00.000,4.041958808898926,,4.157524108886719,,,5.217425346374512,8.175185203552246,,3.816722631454468
2023-09-15 00:00:00.000,4.0406494140625,,4.158586502075195,,,5.214341640472412,8.178474426269531,,3.816992282867432
2023-09-15 01:00:00.000,4.040128231048584,,4.161664009094238,,,5.213199138641357,8.182085037231445,,3.816893100738525
2023-09-15 02:00:00.000,4.040615081787109,,4.161787986755371,,,5.212362289428711,8.185651779174805,,3.816728591918945
2023-09-15 03:00:00.000,4.040686130523682,,4.161533355712891,,,5.212723731994629,8.187170028686523,,3.816987276077272
2023-09-15 04:00:00.000,4.040510177612305,,4.164114952087402,,,5.211535453796387,8.185730934143066,,3.817160606384277
2023-09-15 05:00:00.000,4.041425704956055,,4.161490440368652,,,5.2119340896606445,8.185574531555176,,3.817080497741699
2023-09-15 06:00:00.000,4.041815280914307,,4.160455703735352,,,5.212512016296387,8.185415267944336,,3.8175148963928223
2023-09-15 07:00:00.000,4.041172504425049,,4.1551432609558105,,,5.213134765625,8.179915428161621,,3.81742262840271
2023-09-15 08:00:00.000,4.041393280029297,,4.149752616882324,,,5.212255001068115,8.177953720092773,,3.817947387695313
2023-09-15 09:00:00.000,4.0407819747924805,,4.14479923248291,,,5.210980415344238,8.177477836608887,,3.8177623748779297
2023-09-15 10:00:00.000,4.039942741394043,,4.141003608703613,,,5.208684921264648,8.180681228637695,,3.8174238204956055
2023-09-15 11:00:00.000,4.040154457092285,,4.147340774536133,,,5.208383560180664,8.183490753173828,,3.817417860031128
2023-09-15 12:00:00.000,4.041337490081787,,4.145227909088135,,,5.208740234375,8.187061309814453,,3.8176872730255127
2023-09-15 13:00:00.000,4.0402045249938965,,4.148758888244629,,,5.206666946411133,8.19015121459961,,3.817509412765503
2023-09-15 14:00:00.000,4.041163444519043,,4.152644157409668,,,5.206984043121338,8.190994262695312,,3.817686557769776
2023-09-15 15:00:00.000,4.04141902923584,,4.155572891235352,,,5.206639289855957,8.191234588623047,,3.817502737045288
2023-09-15 16:00:00.000,4.042246341705322,,4.157346725463867,,,5.2066850662231445,8.189990043640137,,3.817518711090088
2023-09-15 17:00:00.000,4.041027069091797,,4.157425880432129,,,5.205709934234619,8.188304901123047,,3.8180317878723145
2023-09-15 18:00:00.000,4.0416460037231445,,4.158380508422852,,,5.20470142364502,8.183731079101562,,3.818544387817383
2023-09-15 19:00:00.000,4.041032791137695,,4.16031551361084,,,5.2057647705078125,8.180169105529785,,3.818372011184693
2023-09-15 20:00:00.000,4.041985511779785,,4.159367561340332,,,5.203827857971191,8.176117897033691,,3.818459033966065
2023-09-15 21:00:00.000,4.039902687072754,,4.162090301513672,,,5.201677322387695,8.173547744750977,,3.818295478820801
2023-09-15 22:00:00.000,4.041950225830078,,4.160702705383301,,,5.202211380004883,8.173466682434082,,3.818643093109131
2023-09-15 23:00:00.000,4.040286064147949,,4.162949562072754,,,5.202293872833252,8.174948692321777,,3.818118810653688
2023-09-16 00:00:00.000,4.041857719421387,,4.16221809387207,,,5.202214241027832,8.17735481262207,,3.818192720413208
2023-09-16 01:00:00.000,4.041238784790039,,4.162997722625732,,,5.202617645263672,8.181118965148926,,3.818469524383545
2023-09-16 02:00:00.000,4.042065143585205,,4.1587653160095215,,,5.20230770111084,8.18368911743164,,3.8183705806732178
2023-09-16 03:00:00.000,4.041367530822754,,4.1624250411987305,,,5.201696872711182,8.18625259399414,,3.818457841873169
2023-09-16 04:00:00.000,4.040726184844971,,4.163388252258301,,,5.200998783111572,8.187771797180176,,3.818467855453491
2023-09-16 05:00:00.000,4.040412902832031,,4.164069652557373,,,5.200858116149902,8.187725067138672,,3.8185527324676514
2023-09-16 06:00:00.000,4.041117668151856,,4.166223526000977,,,5.200385093688965,8.185641288757324,,3.8189809322357178
2023-09-16 07:00:00.000,4.041839599609375,,4.162432670593262,,,5.199764251708984,8.181392669677734,,3.8191540241241455
2023-09-16 08:00:00.000,4.041847229003906,,4.163731575012207,,,5.199820518493652,8.180387496948242,,3.819075107574463
2023-09-16 09:00:00.000,4.041416645050049,,4.164369583129883,,,5.198760986328125,8.181070327758789,,3.818992853164673
2023-09-16 10:00:00.000,4.040018081665039,,4.163551330566406,,,5.197529315948486,8.183554649353027,,3.8191654682159424
2023-09-16 11:00:00.000,4.042412757873535,,4.1636457443237305,,,5.196957588195801,8.186481475830078,,3.8184659481048575
